uuid,parameter,unit,value,frequency,date,longitude,latitude,height,validation,note
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.98505,,2021-09-08T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.25609,,2021-09-07T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.47683,,2021-09-07T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.2154,,2021-09-06T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.46474,,2021-09-06T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.33167,,2021-09-05T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28377,,2021-09-05T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.37494,,2021-09-04T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.28019,,2021-09-04T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.26881,,2021-09-03T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.39221,,2021-09-03T00:00:00.0,13.78895,45.65439,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.29592,,2021-09-02T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-02T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.0,,2021-09-01T00:00:00.0,13.78895,45.65439,,true,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.53876,,2021-09-01T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.49846,,2021-08-31T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.30459,,2021-08-31T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.49846,,2021-08-31T00:00:00.0,13.78895,45.65439,,false,
a8bfc26b-8e02-4551-9f45-fcedef15c166,Monossido di Carbonio,mg/m3,0.30459,,2021-08-31T00:00:00.0,13.78746,45.62319,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Monossido di Carbonio,mg/m3,0.49846,,2021-08-31T00:00:00.0,13.78895,45.65439,,false,
